kind	name	category	signature	module	doc
class	Code	mobject/svg	(code: 'str', font: 'str' = 'Consolas', font_size: 'int' = 24, lsh: 'float' = 1.0, fill_color: 'ManimColor' = None, stroke_color: 'ManimColor' = None, language: 'str' = 'python', code_style: 'str' = 'monokai', **kwargs)	manimlib.mobject.svg.text_mobject	An abstract base class for `Tex` and `MarkupText`
constant	DEFAULT_CANVAS_HEIGHT	mobject/svg	16384	manimlib.mobject.svg.text_mobject	
constant	DEFAULT_CANVAS_WIDTH	mobject/svg	16384	manimlib.mobject.svg.text_mobject	
constant	DEFAULT_LINE_SPACING_SCALE	mobject/svg	0.6	manimlib.mobject.svg.text_mobject	
constant	DEFAULT_MOBJECT_COLOR	mobject/svg	'#FFFFFF'	manimlib.mobject.svg.old_tex_mobject	
constant	DEFAULT_MOBJECT_COLOR	mobject/svg	'#FFFFFF'	manimlib.mobject.svg.special_tex	
constant	DEFAULT_MOBJECT_COLOR	mobject/svg	'#FFFFFF'	manimlib.mobject.svg.string_mobject	
constant	DEFAULT_MOBJECT_TO_MOBJECT_BUFF	mobject/svg	0.25	manimlib.mobject.svg.brace	
constant	DEFAULT_PIXEL_WIDTH	mobject/svg	1920	manimlib.mobject.svg.text_mobject	
constant	DL	mobject/svg	array([-1., -1.,  0.])	manimlib.mobject.svg.brace	
constant	DL	mobject/svg	array([-1., -1.,  0.])	manimlib.mobject.svg.drawings	
constant	DOWN	mobject/svg	array([ 0., -1.,  0.])	manimlib.mobject.svg.brace	
constant	DOWN	mobject/svg	array([ 0., -1.,  0.])	manimlib.mobject.svg.drawings	
constant	DOWN	mobject/svg	array([ 0., -1.,  0.])	manimlib.mobject.svg.special_tex	
constant	DR	mobject/svg	array([ 1., -1.,  0.])	manimlib.mobject.svg.brace	
constant	DR	mobject/svg	array([ 1., -1.,  0.])	manimlib.mobject.svg.drawings	
class	Dartboard	mobject/svg	(**kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	DieFace	mobject/svg	(value: 'int', side_length: 'float' = 1.0, corner_radius: 'float' = 0.15, stroke_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float' = 2.0, fill_color: 'ManimColor' = '#222222', dot_radius: 'float' = 0.08, dot_color: 'ManimColor' = '#FFFFFF', dot_coalesce_factor: 'float' = 0.5)	manimlib.mobject.svg.drawings	Mathematical Object
class	DoubleSpeechBubble	mobject/svg	(content: 'str | VMobject | None' = None, buff: 'float' = 1.0, filler_shape: 'Tuple[float, float]' = (3.0, 2.0), pin_point: 'Vect3 | None' = None, direction: 'Vect3' = array([-1.,  0.,  0.]), add_content: 'bool' = True, fill_color: 'ManimColor' = '#000000', fill_opacity: 'float' = 0.8, stroke_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float' = 3.0, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	Exmark	mobject/svg	(**kwargs)	manimlib.mobject.svg.drawings	An abstract base class for `Tex` and `MarkupText`
constant	FRAME_WIDTH	mobject/svg	14.222222222222221	manimlib.mobject.svg.drawings	
constant	FRAME_WIDTH	mobject/svg	14.222222222222221	manimlib.mobject.svg.special_tex	
constant	FRAME_WIDTH	mobject/svg	14.222222222222221	manimlib.mobject.svg.text_mobject	
constant	GREEN	mobject/svg	'#83C167'	manimlib.mobject.svg.drawings	
constant	GREEN_E	mobject/svg	'#699C52'	manimlib.mobject.svg.drawings	
constant	GREEN_SCREEN	mobject/svg	'#00FF00'	manimlib.mobject.svg.drawings	
constant	GREY	mobject/svg	'#888888'	manimlib.mobject.svg.drawings	
constant	GREY_A	mobject/svg	'#DDDDDD'	manimlib.mobject.svg.drawings	
constant	GREY_B	mobject/svg	'#BBBBBB'	manimlib.mobject.svg.drawings	
constant	GREY_C	mobject/svg	'#888888'	manimlib.mobject.svg.special_tex	
constant	GREY_E	mobject/svg	'#222222'	manimlib.mobject.svg.drawings	
constant	LEFT	mobject/svg	array([-1.,  0.,  0.])	manimlib.mobject.svg.brace	
constant	LEFT	mobject/svg	array([-1.,  0.,  0.])	manimlib.mobject.svg.drawings	
constant	LEFT	mobject/svg	array([-1.,  0.,  0.])	manimlib.mobject.svg.special_tex	
class	Laptop	mobject/svg	(width: 'float' = 3, body_dimensions: 'Tuple[float, float, float]' = (4.0, 3.0, 0.05), screen_thickness: 'float' = 0.01, keyboard_width_to_body_width: 'float' = 0.9, keyboard_height_to_body_height: 'float' = 0.5, screen_width_to_screen_plate_width: 'float' = 0.9, key_color_kwargs: 'dict' = {'stroke_width': 0, 'fill_color': '#000000', 'fill_opacity': 1}, fill_opacity: 'float' = 1.0, stroke_width: 'float' = 0.0, body_color: 'ManimColor' = '#BBBBBB', shaded_body_color: 'ManimColor' = '#888888', open_angle: 'float' = 0.7853981633974483, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	Lightbulb	mobject/svg	(height: 'float' = 1.0, color: 'ManimColor' = '#FFFF00', stroke_width: 'float' = 3.0, fill_opacity: 'float' = 0.0, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	LineBrace	mobject/svg	(line: 'Line', direction=array([0., 1., 0.]), **kwargs)	manimlib.mobject.svg.brace	An abstract base class for `Tex` and `MarkupText`
constant	MED_LARGE_BUFF	mobject/svg	0.5	manimlib.mobject.svg.drawings	
constant	MED_LARGE_BUFF	mobject/svg	0.5	manimlib.mobject.svg.special_tex	
constant	MED_SMALL_BUFF	mobject/svg	0.25	manimlib.mobject.svg.drawings	
constant	MED_SMALL_BUFF	mobject/svg	0.25	manimlib.mobject.svg.special_tex	
class	MarkupText	mobject/svg	(text: 'str', font_size: 'int' = 48, height: 'float | None' = None, justify: 'bool' = False, indent: 'float' = 0, alignment: 'str' = '', line_width: 'float | None' = None, font: 'str' = '', slant: 'str' = 'NORMAL', weight: 'str' = 'NORMAL', gradient: 'Iterable[ManimColor] | None' = None, line_spacing_height: 'float | None' = None, text2color: 'dict' = {}, text2font: 'dict' = {}, text2gradient: 'dict' = {}, text2slant: 'dict' = {}, text2weight: 'dict' = {}, lsh: 'float | None' = None, t2c: 'dict' = {}, t2f: 'dict' = {}, t2g: 'dict' = {}, t2s: 'dict' = {}, t2w: 'dict' = {}, global_config: 'dict' = {}, local_configs: 'dict' = {}, disable_ligatures: 'bool' = True, isolate: 'Selector' = re.compile('\\w+'), **kwargs)	manimlib.mobject.svg.text_mobject	An abstract base class for `Tex` and `MarkupText`
constant	NORMAL	mobject/svg	'NORMAL'	manimlib.mobject.svg.text_mobject	
constant	ORIGIN	mobject/svg	array([0., 0., 0.])	manimlib.mobject.svg.brace	
constant	ORIGIN	mobject/svg	array([0., 0., 0.])	manimlib.mobject.svg.drawings	
constant	OUT	mobject/svg	array([0., 0., 1.])	manimlib.mobject.svg.drawings	
class	OldSpeechBubble	mobject/svg	(content: 'str | VMobject | None' = None, buff: 'float' = 1.0, filler_shape: 'Tuple[float, float]' = (3.0, 2.0), pin_point: 'Vect3 | None' = None, direction: 'Vect3' = array([-1.,  0.,  0.]), add_content: 'bool' = True, fill_color: 'ManimColor' = '#000000', fill_opacity: 'float' = 0.8, stroke_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float' = 3.0, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	OldTex	mobject/svg	(*tex_strings: 'str', arg_separator: 'str' = '', isolate: 'List[str]' = [], tex_to_color_map: 'Dict[str, ManimColor]' = {}, **kwargs)	manimlib.mobject.svg.old_tex_mobject	Mathematical Object
class	OldTexText	mobject/svg	(*tex_strings: 'str', math_mode: 'bool' = False, arg_separator: 'str' = '', **kwargs)	manimlib.mobject.svg.old_tex_mobject	Mathematical Object
class	OldThoughtBubble	mobject/svg	(content: 'str | VMobject | None' = None, buff: 'float' = 1.0, filler_shape: 'Tuple[float, float]' = (3.0, 2.0), pin_point: 'Vect3 | None' = None, direction: 'Vect3' = array([-1.,  0.,  0.]), add_content: 'bool' = True, fill_color: 'ManimColor' = '#000000', fill_opacity: 'float' = 0.8, stroke_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float' = 3.0, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
constant	PATH_TO_POINTS	mobject/svg	{}	manimlib.mobject.svg.svg_mobject	
constant	PI	mobject/svg	3.141592653589793	manimlib.mobject.svg.brace	
constant	PI	mobject/svg	3.141592653589793	manimlib.mobject.svg.drawings	
class	Piano	mobject/svg	(n_white_keys=52, black_pattern=[0, 2, 3, 5, 6], white_keys_per_octave=7, white_key_dims=(0.15, 1.0), black_key_dims=(0.1, 0.66), key_buff=0.02, white_key_color='#FFFFFF', black_key_color='#222222', total_width=13, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	Piano3D	mobject/svg	(shading: 'Tuple[float, float, float]' = (1.0, 0.2, 0.2), stroke_width: 'float' = 0.25, stroke_color: 'ManimColor' = '#000000', key_depth: 'float' = 0.1, black_key_shift: 'float' = 0.05, piano_2d_config: 'dict' = {'white_key_color': '#DDDDDD', 'key_buff': 0.001}, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
constant	RED	mobject/svg	'#FC6255'	manimlib.mobject.svg.drawings	
constant	RED_E	mobject/svg	'#CF5044'	manimlib.mobject.svg.drawings	
constant	RIGHT	mobject/svg	array([1., 0., 0.])	manimlib.mobject.svg.brace	
constant	RIGHT	mobject/svg	array([1., 0., 0.])	manimlib.mobject.svg.drawings	
constant	RIGHT	mobject/svg	array([1., 0., 0.])	manimlib.mobject.svg.special_tex	
constant	RIGHT	mobject/svg	array([1., 0., 0.])	manimlib.mobject.svg.svg_mobject	
constant	SMALL_BUFF	mobject/svg	0.1	manimlib.mobject.svg.brace	
constant	SMALL_BUFF	mobject/svg	0.1	manimlib.mobject.svg.drawings	
constant	SMALL_BUFF	mobject/svg	0.1	manimlib.mobject.svg.special_tex	
constant	STROKE_WIDTHS_PER_UNIT	mobject/svg	100.0	manimlib.mobject.svg.svg_mobject	
class	SVGMobject	mobject/svg	(file_name: 'str' = '', svg_string: 'str' = '', should_center: 'bool' = True, height: 'float | None' = None, width: 'float | None' = None, color: 'ManimColor' = None, fill_color: 'ManimColor' = None, fill_opacity: 'float | None' = None, stroke_width: 'float | None' = None, stroke_color: 'ManimColor' = None, stroke_opacity: 'float | None' = None, svg_default: 'dict' = {'color': None, 'opacity': None, 'fill_color': None, 'fill_opacity': None, 'stroke_width': None, 'stroke_color': None, 'stroke_opacity': None}, path_string_config: 'dict' = {}, **kwargs)	manimlib.mobject.svg.svg_mobject	Mathematical Object
constant	SVG_HASH_TO_MOB_MAP	mobject/svg	{}	manimlib.mobject.svg.svg_mobject	
class	SingleStringTex	mobject/svg	(tex_string: 'str', height: 'float | None' = None, fill_color: 'ManimColor' = '#FFFFFF', fill_opacity: 'float' = 1.0, stroke_width: 'float' = 0, svg_default: 'dict' = {'fill_color': '#FFFFFF'}, path_string_config: 'dict' = {}, font_size: 'int' = 48, alignment: 'str' = '\\centering', math_mode: 'bool' = True, organize_left_to_right: 'bool' = False, template: 'str' = '', additional_preamble: 'str' = '', **kwargs)	manimlib.mobject.svg.old_tex_mobject	Mathematical Object
class	SpeechBubble	mobject/svg	(content: 'str | VMobject | None' = None, buff: 'float' = 0.25, filler_shape: 'Tuple[float, float]' = (2.0, 1.0), stem_height_to_bubble_height: 'float' = 0.5, stem_top_x_props: 'Tuple[float, float]' = (0.2, 0.3), **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	Speedometer	mobject/svg	(arc_angle: 'float' = 4.1887902047863905, num_ticks: 'int' = 8, tick_length: 'float' = 0.2, needle_width: 'float' = 0.1, needle_height: 'float' = 0.8, needle_color: 'ManimColor' = '#FFFF00', **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	StringMobject	mobject/svg	(string: 'str', fill_color: 'ManimColor' = '#FFFFFF', fill_border_width: 'float' = 0.5, stroke_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float' = 0, base_color: 'ManimColor' = '#FFFFFF', isolate: 'Selector' = (), protect: 'Selector' = (), use_labelled_svg: 'bool' = False, **kwargs)	manimlib.mobject.svg.string_mobject	An abstract base class for `Tex` and `MarkupText`
constant	TAU	mobject/svg	6.283185307179586	manimlib.mobject.svg.drawings	
constant	TAU	mobject/svg	6.283185307179586	manimlib.mobject.svg.svg_mobject	
constant	TYPE_CHECKING	mobject/svg	False	manimlib.mobject.svg.brace	
constant	TYPE_CHECKING	mobject/svg	False	manimlib.mobject.svg.drawings	
constant	TYPE_CHECKING	mobject/svg	False	manimlib.mobject.svg.old_tex_mobject	
constant	TYPE_CHECKING	mobject/svg	False	manimlib.mobject.svg.special_tex	
constant	TYPE_CHECKING	mobject/svg	False	manimlib.mobject.svg.string_mobject	
constant	TYPE_CHECKING	mobject/svg	False	manimlib.mobject.svg.svg_mobject	
constant	TYPE_CHECKING	mobject/svg	False	manimlib.mobject.svg.tex_mobject	
constant	TYPE_CHECKING	mobject/svg	False	manimlib.mobject.svg.text_mobject	
class	Tex	mobject/svg	(*tex_strings: 'str', font_size: 'int' = 48, alignment: 'str' = '\\centering', template: 'str' = '', additional_preamble: 'str' = '', tex_to_color_map: 'dict' = {}, t2c: 'dict' = {}, isolate: 'Selector' = [], use_labelled_svg: 'bool' = True, **kwargs)	manimlib.mobject.svg.tex_mobject	An abstract base class for `Tex` and `MarkupText`
class	TexText	mobject/svg	(*tex_strings: 'str', font_size: 'int' = 48, alignment: 'str' = '\\centering', template: 'str' = '', additional_preamble: 'str' = '', tex_to_color_map: 'dict' = {}, t2c: 'dict' = {}, isolate: 'Selector' = [], use_labelled_svg: 'bool' = True, **kwargs)	manimlib.mobject.svg.tex_mobject	An abstract base class for `Tex` and `MarkupText`
class	TexTextFromPresetString	mobject/svg	(**kwargs)	manimlib.mobject.svg.special_tex	An abstract base class for `Tex` and `MarkupText`
class	Text	mobject/svg	(text: 'str', isolate: 'Selector' = (re.compile('\\w+'), re.compile('\\S+')), use_labelled_svg: 'bool' = True, path_string_config: 'dict' = {'use_simple_quadratic_approx': True}, **kwargs)	manimlib.mobject.svg.text_mobject	An abstract base class for `Tex` and `MarkupText`
class	ThoughtBubble	mobject/svg	(content: 'str | VMobject | None' = None, buff: 'float' = 0.1, filler_shape: 'Tuple[float, float]' = (2.0, 1.0), bulge_radius: 'float' = 0.35, bulge_overlap: 'float' = 0.25, noise_factor: 'float' = 0.1, circle_radii: 'list[float]' = [0.1, 0.15, 0.2], **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	Title	mobject/svg	(*text_parts: 'str', font_size: 'int' = 72, include_underline: 'bool' = True, underline_width: 'float' = 12.222222222222221, match_underline_width_to_text: 'bool' = False, underline_buff: 'float' = 0.1, underline_style: 'dict' = {'stroke_width': 2, 'stroke_color': '#888888'}, **kwargs)	manimlib.mobject.svg.special_tex	An abstract base class for `Tex` and `MarkupText`
constant	UL	mobject/svg	array([-1.,  1.,  0.])	manimlib.mobject.svg.brace	
constant	UL	mobject/svg	array([-1.,  1.,  0.])	manimlib.mobject.svg.drawings	
constant	UP	mobject/svg	array([0., 1., 0.])	manimlib.mobject.svg.brace	
constant	UP	mobject/svg	array([0., 1., 0.])	manimlib.mobject.svg.drawings	
constant	UP	mobject/svg	array([0., 1., 0.])	manimlib.mobject.svg.special_tex	
constant	UR	mobject/svg	array([1., 1., 0.])	manimlib.mobject.svg.drawings	
class	VMobjectFromSVGPath	mobject/svg	(path_obj: 'se.Path', **kwargs)	manimlib.mobject.svg.svg_mobject	Mathematical Object
class	VectorizedEarth	mobject/svg	(height: 'float' = 2.0, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	VideoIcon	mobject/svg	(width: 'float' = 1.2, color='#C7E9F1', **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	VideoSeries	mobject/svg	(num_videos: 'int' = 11, gradient_colors: 'Sequence[ManimColor]' = ['#9CDCEB', '#29ABCA'], width: 'float' = 13.722222222222221, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
constant	WHITE	mobject/svg	'#FFFFFF'	manimlib.mobject.svg.drawings	
constant	YELLOW	mobject/svg	'#FFFF00'	manimlib.mobject.svg.drawings	
function	get_svg_content_height	mobject/svg	(svg_string: 'str') -> 'float'	manimlib.mobject.svg.svg_mobject	
function	register_font	mobject/svg	(font_file: 'str | Path')	manimlib.mobject.svg.text_mobject	Temporarily add a font file to Pango's search path.
class	ComplexValueTracker	mobject/value_tracker	(value: 'float | complex | np.ndarray' = 0, **kwargs)	manimlib.mobject.value_tracker	Not meant to be displayed.  Instead the position encodes some
class	ExponentialValueTracker	mobject/value_tracker	(value: 'float | complex | np.ndarray' = 0, **kwargs)	manimlib.mobject.value_tracker	Operates just like ValueTracker, except it encodes the value as the
constant	TYPE_CHECKING	mobject/value_tracker	False	manimlib.mobject.value_tracker	
class	ValueTracker	mobject/value_tracker	(value: 'float | complex | np.ndarray' = 0, **kwargs)	manimlib.mobject.value_tracker	Not meant to be displayed.  Instead the position encodes some
class	AnimatedStreamLines	mobject/vector_field	(stream_lines: 'StreamLines', lag_range: 'float' = 4, rate_multiple: 'float' = 1.0, line_anim_config: 'dict' = {'rate_func': <function linear at 0x7f6ff3932de0>, 'time_width': 1.0}, **kwargs)	manimlib.mobject.vector_field	Mathematical Object
constant	DEFAULT_MOBJECT_COLOR	mobject/vector_field	'#FFFFFF'	manimlib.mobject.vector_field	
constant	FRAME_HEIGHT	mobject/vector_field	8.0	manimlib.mobject.vector_field	
constant	FRAME_WIDTH	mobject/vector_field	14.222222222222221	manimlib.mobject.vector_field	
class	StreamLines	mobject/vector_field	(func: 'Callable[[VectArray], VectArray]', coordinate_system: 'CoordinateSystem', density: 'float' = 1.0, n_repeats: 'int' = 1, noise_factor: 'float | None' = None, solution_time: 'float' = 3, dt: 'float' = 0.05, arc_len: 'float' = 3, max_time_steps: 'int' = 200, n_samples_per_line: 'int' = 10, cutoff_norm: 'float' = 15, stroke_width: 'float' = 1.0, stroke_color: 'ManimColor' = '#FFFFFF', stroke_opacity: 'float' = 1, color_by_magnitude: 'bool' = True, magnitude_range: 'Tuple[float, float]' = (0, 2.0), taper_stroke_width: 'bool' = False, color_map: 'str' = '3b1b_colormap', **kwargs)	manimlib.mobject.vector_field	Mathematical Object
constant	TYPE_CHECKING	mobject/vector_field	False	manimlib.mobject.vector_field	
class	TimeVaryingVectorField	mobject/vector_field	(time_func: 'Callable[[VectArray, float], VectArray]', coordinate_system: 'CoordinateSystem', **kwargs)	manimlib.mobject.vector_field	Mathematical Object
class	VectorField	mobject/vector_field	(func: 'Callable[[VectArray], VectArray]', coordinate_system: 'CoordinateSystem', sample_coords: 'Optional[VectArray]' = None, density: 'float' = 2.0, magnitude_range: 'Optional[Tuple[float, float]]' = None, color: 'Optional[ManimColor]' = None, color_map_name: 'Optional[str]' = '3b1b_colormap', color_map: 'Optional[Callable[[Sequence[float]], Vect4Array]]' = None, stroke_opacity: 'float' = 1.0, stroke_width: 'float' = 3, tip_width_ratio: 'float' = 4, tip_len_to_width: 'float' = 0.01, max_vect_len: 'float | None' = None, max_vect_len_to_step_size: 'float' = 0.8, flat_stroke: 'bool' = False, norm_to_opacity_func=None, **kwargs)	manimlib.mobject.vector_field	Mathematical Object
function	get_rgb_gradient_function	mobject/vector_field	(min_value: 'T', max_value: 'T', color_map: 'str') -> 'Callable[[float], Vect3]'	manimlib.mobject.vector_field	
function	get_sample_coords	mobject/vector_field	(coordinate_system: 'CoordinateSystem', density: 'float' = 1.0) -> 'it.product[tuple[Vect3, ...]]'	manimlib.mobject.vector_field	
function	get_vectorized_rgb_gradient_function	mobject/vector_field	(min_value: 'T', max_value: 'T', color_map: 'str') -> 'Callable[[VectN], Vect3Array]'	manimlib.mobject.vector_field	
function	move_along_vector_field	mobject/vector_field	(mobject: 'Mobject', func: 'Callable[[Vect3], Vect3]') -> 'Mobject'	manimlib.mobject.vector_field	
function	move_points_along_vector_field	mobject/vector_field	(mobject: 'Mobject', func: 'Callable[[float, float], Iterable[float]]', coordinate_system: 'CoordinateSystem') -> 'Mobject'	manimlib.mobject.vector_field	
function	move_submobjects_along_vector_field	mobject/vector_field	(mobject: 'Mobject', func: 'Callable[[Vect3], Vect3]') -> 'Mobject'	manimlib.mobject.vector_field	
function	ode_solution_points	mobject/vector_field	(function, state0, time, dt=0.01)	manimlib.mobject.vector_field	
function	vectorize	mobject/vector_field	(pointwise_function: 'Callable[[Tuple], Tuple]')	manimlib.mobject.vector_field	
constant	ARRAY_ELEMENT_SIZE	other	4	manimlib	
constant	ARROW_SYMBOLS	other	[57344, 57346, 57345, 57347]	manimlib	
constant	ASPECT_RATIO	other	1.7777777777777777	manimlib	
constant	ASPECT_RATIO	other	1.7777777777777777	manimlib.window	
constant	BLACK	other	'#000000'	manimlib	
constant	BLOCK_MEMBER_TYPES	other	{1: 'f32', 2: 'vec2f', 3: 'vec3f', 4: 'vec4f', 16: 'mat4x4f'}	manimlib	
constant	BLUE	other	'#58C4DD'	manimlib	
constant	BLUE_A	other	'#C7E9F1'	manimlib	
constant	BLUE_B	other	'#9CDCEB'	manimlib	
constant	BLUE_C	other	'#58C4DD'	manimlib	
constant	BLUE_D	other	'#29ABCA'	manimlib	
constant	BLUE_E	other	'#1C758A'	manimlib	
constant	BOLD	other	'BOLD'	manimlib	
constant	BOTTOM	other	array([ 0., -4.,  0.])	manimlib	
class	BlankScene	other	(window: 'Optional[Window]' = None, camera_config: 'dict' = {}, file_writer_config: 'dict' = {}, skip_animations: 'bool' = False, always_update_mobjects: 'bool' = False, start_at_animation_number: 'int | None' = None, end_at_animation_number: 'int | None' = None, show_animation_progress: 'bool' = False, leave_progress_bars: 'bool' = False, preview_while_skipping: 'bool' = True, presenter_mode: 'bool' = False, default_wait_time: 'float' = 1.0, invert_zoom_scroll: 'bool' = False)	manimlib.extract_scene	To select mobjects on screen, hold ctrl and move the mouse to highlight a region,
constant	CACHE_SIZE	other	1000000000.0	manimlib	
constant	CLOSED_THRESHOLD	other	0.001	manimlib	
constant	COLORMAP_3B1B	other	['#1C758A', '#83C167', '#FFFF00', '#FC6255']	manimlib	
constant	COLOR_FORMAT	other	'rgba8unorm'	manimlib	
constant	COLOR_KEY	other	'c'	manimlib	
constant	COMMON_UNIFORMS	other	(('is_fixed_in_frame', 1), ('shading', 3), ('clip_plane0', 4), ('clip_plane1', 4), ('clip_plane2', 4), ('clip_plane3'...	manimlib	
constant	CURSOR_KEY	other	'k'	manimlib	
constant	DARK_BROWN	other	'#8B4513'	manimlib	
constant	DEFAULT_ANIMATION_LAG_RATIO	other	0	manimlib	
constant	DEFAULT_ANIMATION_RUN_TIME	other	1.0	manimlib	
constant	DEFAULT_ARROW_TIP_LENGTH	other	0.35	manimlib	
constant	DEFAULT_ARROW_TIP_WIDTH	other	0.35	manimlib	
constant	DEFAULT_BUFF_RATIO	other	0.5	manimlib	
constant	DEFAULT_CANVAS_HEIGHT	other	16384	manimlib	
constant	DEFAULT_CANVAS_WIDTH	other	16384	manimlib	
constant	DEFAULT_DASH_LENGTH	other	0.05	manimlib	
constant	DEFAULT_DOT_RADIUS	other	0.05	manimlib	
constant	DEFAULT_GLOW_DOT_RADIUS	other	0.2	manimlib	
constant	DEFAULT_GRID_HEIGHT	other	6	manimlib	
constant	DEFAULT_LAGGED_START_LAG_RATIO	other	0.05	manimlib	
constant	DEFAULT_LIGHT_COLOR	other	'#BBBBBB'	manimlib	
constant	DEFAULT_LINE_SPACING_SCALE	other	0.6	manimlib	
constant	DEFAULT_MOBJECT_COLOR	other	'#FFFFFF'	manimlib	
constant	DEFAULT_MOBJECT_TO_EDGE_BUFF	other	0.5	manimlib	
constant	DEFAULT_MOBJECT_TO_MOBJECT_BUFF	other	0.25	manimlib	
constant	DEFAULT_PIXEL_HEIGHT	other	1080	manimlib	
constant	DEFAULT_PIXEL_WIDTH	other	1920	manimlib	
constant	DEFAULT_RESOLUTION	other	(1920, 1080)	manimlib	
constant	DEFAULT_SMALL_DOT_RADIUS	other	0.04	manimlib	
constant	DEFAULT_STROKE_WIDTH	other	4.0	manimlib	
constant	DEFAULT_VMOBJECT_FILL_COLOR	other	'#888888'	manimlib	
constant	DEFAULT_VMOBJECT_STROKE_COLOR	other	'#DDDDDD'	manimlib	
constant	DEFAULT_X_RANGE	other	(-8.0, 8.0, 1.0)	manimlib	
constant	DEFAULT_Y_RANGE	other	(-4.0, 4.0, 1.0)	manimlib	
constant	DEG	other	0.017453292519943295	manimlib	
constant	DEGREES	other	0.017453292519943295	manimlib	
constant	DEPTH_STENCIL_FORMAT	other	'depth24plus-stencil8'	manimlib	
constant	DL	other	array([-1., -1.,  0.])	manimlib	
constant	DOWN	other	array([ 0., -1.,  0.])	manimlib	
constant	DR	other	array([ 1., -1.,  0.])	manimlib	
constant	EPSILON	other	0.0001	manimlib	
class	EventDispatcher	other	()	manimlib.event_handler.event_dispatcher	
class	EventListener	other	(mobject: 'Mobject', event_type: 'EventType', event_callback: 'Callable[[Mobject, dict[str]]]')	manimlib.event_handler.event_listner	
class	EventType	other	(*values)	manimlib.event_handler.event_type	Create a collection of name/value pairs.
constant	FORMAT	other	'%(message)s'	manimlib.logger	
constant	FRAME_HEIGHT	other	8.0	manimlib	
constant	FRAME_SHAPE	other	(14.222222222222221, 8.0)	manimlib	
constant	FRAME_SHAPE	other	(14.222222222222221, 8.0)	manimlib.window	
constant	FRAME_WIDTH	other	14.222222222222221	manimlib	
constant	FRAME_X_RADIUS	other	7.111111111111111	manimlib	
constant	FRAME_Y_RADIUS	other	4.0	manimlib	
constant	GOLD	other	'#F0AC5F'	manimlib	
constant	GOLD_A	other	'#F7C797'	manimlib	
constant	GOLD_B	other	'#F9B775'	manimlib	
constant	GOLD_C	other	'#F0AC5F'	manimlib	
constant	GOLD_D	other	'#E1A158'	manimlib	
constant	GOLD_E	other	'#C78D46'	manimlib	
constant	GRAB_KEY	other	'g'	manimlib	
constant	GRAB_KEYS	other	['g', 'h', 'v', 'z']	manimlib	
constant	GRADIENT_POINT_KEYS	other	['gradient_start', 'gradient_end']	manimlib	
constant	GREEN	other	'#83C167'	manimlib	
constant	GREEN_A	other	'#C9E2AE'	manimlib	
constant	GREEN_B	other	'#A6CF8C'	manimlib	
constant	GREEN_C	other	'#83C167'	manimlib	
constant	GREEN_D	other	'#77B05D'	manimlib	
constant	GREEN_E	other	'#699C52'	manimlib	
constant	GREEN_SCREEN	other	'#00FF00'	manimlib	
constant	GREY	other	'#888888'	manimlib	
constant	GREY_A	other	'#DDDDDD'	manimlib	
constant	GREY_B	other	'#BBBBBB'	manimlib	
constant	GREY_BROWN	other	'#736357'	manimlib	
constant	GREY_C	other	'#888888'	manimlib	
constant	GREY_D	other	'#444444'	manimlib	
constant	GREY_E	other	'#222222'	manimlib	
constant	IN	other	array([ 0.,  0., -1.])	manimlib	
constant	INFORMATION_KEY	other	'i'	manimlib	
constant	ITALIC	other	'ITALIC'	manimlib	
constant	KEY_NAMES	other	{'Backspace': 8, 'Tab': 9, 'Enter': 13, 'Escape': 27, 'Delete': 127, 'ArrowLeft': 57344, 'ArrowRight': 57345, 'ArrowU...	manimlib	
constant	KEY_NAMES	other	{'Backspace': 8, 'Tab': 9, 'Enter': 13, 'Escape': 27, 'Delete': 127, 'ArrowLeft': 57344, 'ArrowRight': 57345, 'ArrowU...	manimlib.window	
class	Keys	other	()	manimlib.event_keys	
constant	LARGE_BUFF	other	1.0	manimlib	
constant	LEFT	other	array([-1.,  0.,  0.])	manimlib	
constant	LEFT_SIDE	other	array([-7.11111111,  0.        ,  0.        ])	manimlib	
constant	LIGHT_BROWN	other	'#CD853F'	manimlib	
constant	LIGHT_PINK	other	'#DC75CD'	manimlib	
